Date,Open,High,Low,Close,Volume,Turnover,P/E,P/B,Div Yield
25 September 2018,24947.7,25406.95,24678.25,25330.35,329548199,83399200000,53.08,2.83,0.5
26 September 2018,25525.1,25525.1,25197.35,25376.3,215055339,55567900000,53.18,2.84,0.5
27 September 2018,25442.1,25452.5,25007.05,25042.15,262822577,65246300000,52.48,2.8,0.51
28 September 2018,25135.8,25354.7,24919.25,25119.85,367109389,78900900000,53.65,2.85,0.5
01 October 2018,24943.9,25412.15,24707.65,25367,304703170,82488600000,54.18,2.88,0.5
03 October 2018,25290.55,25470.05,25026.35,25069.9,261054513,70252400000,53.54,2.85,0.5
04 October 2018,24735.15,24893.4,24501.05,24819.3,245813411,69805200000,53.01,2.82,0.51
05 October 2018,24741.65,25080.2,24250.65,24443.45,230429144,62170300000,52.21,2.77,0.51
08 October 2018,24470.75,24745.35,24240.05,24618.35,223867274,57993200000,52.58,2.79,0.51
09 October 2018,24703.65,24759.9,24464.9,24527.65,175374004,41794400000,52.39,2.78,0.51
10 October 2018,24596.6,25371.15,24559.9,25321.7,227005049,59621000000,54.08,2.87,0.5
11 October 2018,24541.75,24940.1,24493.7,24783.95,255410789,67213600000,52.93,2.81,0.51
12 October 2018,25001.95,25484.2,24975.45,25395.85,200602244,58034500000,54.24,2.88,0.49
15 October 2018,25444,25466.2,25147.8,25388.05,146636264,43932600000,54.22,2.88,0.5
16 October 2018,25414.2,25707.05,25351.8,25589.65,226063396,59174000000,54.65,2.9,0.49
17 October 2018,25839.1,25915.35,25101.95,25188.6,182759960,49271900000,53.8,2.86,0.5
19 October 2018,24966.5,25277.9,24922.65,25085.8,200900442,53902700000,53.58,2.85,0.5
22 October 2018,25484.25,25504.75,25021.35,25078.6,172423369,61366400000,53.56,2.85,0.5
23 October 2018,24786.9,25124.6,24784.9,24972.45,144911236,53732800000,53.34,2.83,0.5
24 October 2018,25312.7,25356.9,24839.65,25064.2,176623910,53993900000,53.53,2.84,0.5
25 October 2018,24841.5,24977.35,24696.85,24817.45,215033794,68559100000,53,2.82,0.51
26 October 2018,24771.85,24771.95,24353.1,24421.05,219130974,53705900000,52.16,2.77,0.51
29 October 2018,24647.95,25023.75,24404.55,24959.7,279844102,81458300000,53.31,2.83,0.5
30 October 2018,24924.75,25121.5,24686.85,24807.75,257591034,63208600000,52.98,2.82,0.51
31 October 2018,24823.8,25201.3,24528.35,25153.25,241789641,68315200000,53.72,2.85,0.5
01 November 2018,25285.2,25401.6,25129.45,25323.65,216612149,66293800000,54.09,2.87,0.5
02 November 2018,25545.35,25856.25,25499.15,25701.65,297782501,77439400000,54.89,2.92,0.49
05 November 2018,25731.55,25788.2,25534.4,25732.2,188023500,55300100000,54.96,2.92,0.49
06 November 2018,25747.4,25860.75,25558.35,25598,162090341,50159700000,54.67,2.91,0.49
07 November 2018,25818.1,25824.4,25698.1,25737.5,18966564,4981200000,54.95,2.92,0.49
09 November 2018,25742.55,25822.75,25598.75,25771,145005871,42759600000,55.04,2.93,0.49
12 November 2018,25816.15,25907.2,25495.1,25539.75,115950746,34095100000,54.55,2.9,0.49
13 November 2018,25422,25796.5,25384.55,25768.6,141869413,39607100000,55.04,2.92,0.49
14 November 2018,25952.4,26045.05,25806.7,25930.15,194940269,62114500000,55.38,2.94,0.48
15 November 2018,25946.2,26197.6,25728,26154.75,171790148,48425300000,55.84,2.97,0.48
16 November 2018,26205.35,26332.75,26122.55,26245.55,235671044,61617300000,56.05,2.98,0.48
19 November 2018,26364.6,26379.1,26204.35,26300.7,172343045,45934600000,52.8,3.01,0.48
20 November 2018,26211.5,26259.4,26041.8,26113.35,189681759,45479300000,52.42,2.99,0.48
21 November 2018,26105.45,26342.05,26060.55,26262.05,159319280,41055700000,52.72,3,0.48
22 November 2018,26233.65,26323.95,25947.85,25999.45,153931487,35782900000,52.18,2.97,0.48
26 November 2018,26096,26396.6,26025.05,26365.6,174542785,48517400000,52.92,3.02,0.48
27 November 2018,26286.1,26491.25,26268.65,26443.1,176101916,48784100000,53.09,3.03,0.48
28 November 2018,26489.65,26584.95,26419.65,26457.95,255358541,60559400000,53.12,3.03,0.48
29 November 2018,26641.6,27003.75,26577.15,26939.6,472107464,1.17E+11,54.08,3.08,0.47
30 November 2018,27009.3,27012.7,26764.9,26862.95,228852954,57682300000,53.93,3.07,0.47
03 December 2018,27032.9,27037.1,26791.65,26857.55,205823981,49581900000,53.92,3.07,0.47
04 December 2018,26809.5,26843.8,26644.75,26693.8,172608502,40954300000,53.59,3.05,0.47
05 December 2018,26572.1,26627.35,26443.65,26519.6,144478743,40262800000,53.24,3.03,0.47
06 December 2018,26339.1,26359.9,26149.45,26198.3,139141747,37589100000,52.59,3,0.48
07 December 2018,26307.4,26659.7,26252.1,26594.3,185529990,79501500000,53.39,3.04,0.47
10 December 2018,26073.65,26336.2,26072,26102.65,156932519,58579900000,52.4,2.99,0.48
11 December 2018,25602.25,26227.9,25598.95,26163.4,264187458,77378700000,52.52,2.99,0.48
12 December 2018,26286.25,26672.7,26214.75,26643.85,215679380,56124400000,53.49,3.05,0.47
13 December 2018,26844.15,26951.45,26723.65,26816.35,236399763,56110200000,53.84,3.07,0.47
14 December 2018,26810.85,26909,26732.7,26826,168458080,37067200000,53.85,3.07,0.47
17 December 2018,26915.45,27051.4,26908.6,27015.8,118695599,38133000000,54.24,3.09,0.47
18 December 2018,26917.3,27210.05,26840.8,27174.7,158144343,37555400000,54.55,3.11,0.46
19 December 2018,27229.05,27364.35,27214.3,27298.4,215616915,51992800000,54.8,3.12,0.46
20 December 2018,27128.65,27309.1,27084.5,27275.1,191698257,44275800000,54.76,3.12,0.46
21 December 2018,27261.25,27369.1,26823.1,26869.65,177065617,40994500000,53.94,3.07,0.47
24 December 2018,26877.05,26934.85,26676.95,26714.75,128003648,27725200000,53.63,3.06,0.47
26 December 2018,26634,27029.15,26408.15,26986.8,148910853,34473900000,54.18,3.09,0.47
27 December 2018,27200.65,27239.95,26845.1,26878.55,169903194,43476600000,53.96,3.08,0.47
28 December 2018,27048.4,27213.45,27039.6,27125.25,109836090,30951100000,54.54,3.11,0.46
31 December 2018,27267.8,27286.5,27105,27160.2,83813951,23742300000,54.61,3.12,0.46
01 January 2019,27231.4,27430.55,27019.05,27392.4,116379065,34973900000,55.08,3.14,0.46
02 January 2019,27297,27397.55,27077.6,27174.7,176599164,44224400000,54.64,3.12,0.46
03 January 2019,27181.6,27206.2,26923.75,26959.85,151201387,40328300000,54.21,3.09,0.47
04 January 2019,26999.7,27274.5,26926.1,27195,189451222,44407900000,54.68,3.12,0.46
07 January 2019,27378.65,27477.8,27279.55,27304.55,161026470,41128400000,54.9,3.13,0.46
08 January 2019,27301.9,27542.4,27161.95,27509.5,150550286,43594300000,55.31,3.16,0.46
09 January 2019,27651.25,27754.45,27409.5,27720.4,199818392,61487400000,55.74,3.18,0.45
10 January 2019,27713.55,27713.55,27488.2,27528.55,139266179,43089400000,55.35,3.16,0.46
11 January 2019,27602.8,27612.45,27382.45,27453.9,116552104,35106300000,55.2,3.15,0.46
14 January 2019,27389.2,27389.8,27182.2,27248.25,212863498,48593200000,54.79,3.13,0.46
15 January 2019,27317.55,27447.55,27317.1,27400.75,161396521,38844000000,55.09,3.15,0.46
16 January 2019,27405.65,27554.75,27403.05,27483.7,183688179,41559300000,55.26,3.16,0.46
17 January 2019,27568.6,27611.55,27335.15,27528.75,212321274,49410900000,55.35,3.16,0.46
18 January 2019,27550.05,27576.45,27410.65,27456.7,129067258,33438100000,55.21,3.15,0.46
21 January 2019,27514.55,27622.2,27388.5,27533.6,128881764,46267700000,55.36,3.16,0.46
22 January 2019,27526.55,27533.35,27385.4,27482.25,138997867,46615100000,55.25,3.15,0.46
23 January 2019,27493.1,27564.7,27189.6,27250.75,126935738,35252300000,54.79,3.13,0.46
24 January 2019,27273.5,27342.35,27142.8,27266.4,210279603,53734200000,54.82,3.13,0.46
25 January 2019,27261.45,27433.55,27045.2,27115.3,284535180,72694900000,54.52,3.11,0.46
28 January 2019,27041.45,27134.2,26587.95,26653.05,181836992,54046300000,53.67,3.06,0.47
29 January 2019,26616.25,26743.85,26441.55,26573.4,194369347,52351500000,53.51,3.05,0.47
30 January 2019,26789.75,26916.25,26693.7,26825.5,249270714,89558100000,54.02,3.08,0.47
31 January 2019,26969.15,27325.05,26891.05,27295.45,306292995,99854800000,54.97,3.14,0.46
01 February 2019,27334.55,27533.05,26930.45,27085.95,238794913,68131500000,54.55,3.11,0.46
04 February 2019,26974,27243.8,26825.55,27186.6,173078574,43420700000,54.75,3.12,0.46
05 February 2019,27226.05,27348.25,27153.2,27271.7,189860429,41602700000,54.92,3.13,0.46
06 February 2019,27326.2,27428.65,27294.1,27402.35,164747849,38165100000,55.18,3.15,0.46
07 February 2019,27424.1,27589.75,27322.95,27387.15,156626117,36370600000,55.15,3.15,0.46
08 February 2019,27302.65,27482.1,27221.25,27294.4,142258447,38382900000,54.97,3.14,0.46
11 February 2019,27240.5,27305.9,27151.55,27227.8,117311228,31863800000,54.83,3.13,0.46
12 February 2019,27166.9,27286.65,26988.9,27010.75,117431255,36974300000,54.4,3.1,0.47
13 February 2019,27068.85,27108,26839.05,26885.4,112116513,32883200000,54.14,3.09,0.47
14 February 2019,26978,27030,26818.05,26970.6,374943572,89594100000,54.31,3.1,0.47
15 February 2019,27017.2,27029.95,26635.25,26794.25,252673681,64443900000,53.96,3.08,0.47
18 February 2019,26754.6,26829.95,26617.7,26654.25,175449436,42315000000,53.68,3.06,0.47
19 February 2019,26666.55,26996.45,26625.6,26684.85,129759984,32829400000,53.74,3.07,0.47
20 February 2019,26786,26985.5,26732.65,26955.5,130711905,32567100000,54.28,3.1,0.47
21 February 2019,26994.75,27100.9,26973,27052.4,148275410,35740900000,54.48,3.11,0.46
22 February 2019,26960.05,26997.35,26847.8,26867.55,221450091,1.40E+11,54.11,3.09,0.47
25 February 2019,26934.2,27197.1,26932.65,27159.25,141100629,42543800000,54.69,3.12,0.46
26 February 2019,26853.8,27127.25,26736.6,26952.95,201083249,53905900000,54.28,3.1,0.47
27 February 2019,27078.1,27189.45,26719.4,26799.3,193745424,56045900000,53.97,3.08,0.47
28 February 2019,26878,26920.5,26762.55,26789.9,191588675,69262100000,53.95,3.08,0.47
01 March 2019,26941,27076.55,26928.9,27043.9,189425878,45313700000,54.46,3.11,0.46
05 March 2019,27068.15,27580.75,26958.1,27554.05,207435129,51222500000,55.49,3.17,0.46
06 March 2019,27618.1,27681.65,27492.05,27625.65,179778089,49666900000,55.63,3.17,0.46
07 March 2019,27661,27815.5,27560,27764.6,208017462,47155400000,55.91,3.19,0.45
08 March 2019,27686.15,27811.35,27645.4,27761.8,140524297,37112400000,55.91,3.19,0.45
11 March 2019,27840.1,28035.6,27791.25,27966.65,148235712,43814700000,56.32,3.21,0.45
12 March 2019,28168.2,28488.1,28142.25,28443.7,184260495,64275700000,57.28,3.27,0.44
13 March 2019,28480.3,28927.7,28353.65,28884.3,206998023,91247500000,58.17,3.32,0.44
14 March 2019,29028.9,29070.35,28819.75,28923.1,187139544,61381100000,58.25,3.32,0.43
15 March 2019,29007,29520.7,28990.85,29381.45,296217360,96073700000,59.17,3.38,0.43
18 March 2019,29521.6,29812,29361.65,29596.1,185741004,58359200000,59.6,3.4,0.42
19 March 2019,29702.6,29799.75,29547.7,29767.85,222296391,52953000000,59.95,3.42,0.42
20 March 2019,29769.65,29885.2,29633.5,29832.2,194921072,51968100000,60.08,3.43,0.42
22 March 2019,29920.75,30008.1,29508.7,29582.5,219823784,66222700000,59.57,3.4,0.42
25 March 2019,29329.4,29329.4,29156.25,29281.2,132018394,38760700000,58.97,3.36,0.43
26 March 2019,29300.4,29950.15,29278.5,29882.15,131212876,41595900000,60.18,3.43,0.42
27 March 2019,30034.15,30262.55,29790.25,30019.8,260544922,80063000000,60.45,3.45,0.42
28 March 2019,30064.8,30496.05,29969.1,30420.55,292110701,95239000000,61.26,3.49,0.41
29 March 2019,30480.35,30499.15,30235.9,30426.8,219687116,62177300000,64.82,3.4,0.42
01 April 2019,30537.6,30648.1,30218.35,30326.5,224440509,55949100000,64.61,3.38,0.42
02 April 2019,30450.1,30452.9,30155.85,30354.25,196482019,52053800000,64.67,3.39,0.42
03 April 2019,30440.85,30602.55,30036.25,30093.3,193071867,52039500000,64.11,3.36,0.42
04 April 2019,30147.3,30245.7,29809.9,29904.9,199631082,54602700000,63.71,3.34,0.42
05 April 2019,30002.85,30174,29850,30084.65,154141037,41308400000,64.09,3.36,0.42
08 April 2019,30201.5,30232.05,29716.6,29845.3,147201421,36878900000,63.58,3.33,0.42
09 April 2019,29901.5,30165.05,29703.55,30113.85,165462138,47883400000,64.15,3.36,0.42
10 April 2019,29916.6,30155.75,29768.1,29803.5,165250173,99469600000,63.49,3.33,0.42
11 April 2019,29841.85,29852.25,29640.25,29786.1,108247929,31684600000,63.46,3.32,0.42
12 April 2019,29780.55,30000.95,29707,29938.55,104858970,31377400000,63.78,3.34,0.42
15 April 2019,29983.5,30163.1,29919.1,30104.25,90613632,30711800000,63.51,3.39,0.42
16 April 2019,30236.25,30590.95,30228.2,30531.35,117822281,42237400000,64.41,3.44,0.41
18 April 2019,30656.5,30669.8,30142.2,30223.4,141697748,46106800000,63.76,3.41,0.42
22 April 2019,30282.5,30289.9,29647.55,29687.95,132778018,46470400000,62.63,3.35,0.43
23 April 2019,29761.95,29906.5,29455.45,29479.7,145857126,45029300000,62.19,3.32,0.43
24 April 2019,29550.5,29914.85,29435.05,29860.8,129529258,44772700000,62.99,3.37,0.42
25 April 2019,29927.05,30057.7,29511.95,29561.35,201016367,65260900000,62.36,3.33,0.43
26 April 2019,29764.85,30048.2,29563.15,30013.5,158188658,57362900000,63.32,3.38,0.42
30 April 2019,29920.4,29920.4,29550.05,29764.8,362563145,92577500000,62.79,3.35,0.42
02 May 2019,29699.8,29919.35,29638.8,29708.6,242309997,68304900000,61.48,3.35,0.43
03 May 2019,29811.65,30121.75,29795.1,29954.15,181379119,52481000000,61.99,3.37,0.42
06 May 2019,29626.5,29757.4,29528.6,29618.45,188230212,47871100000,61.29,3.34,0.43
07 May 2019,29749.55,29835.5,29244.25,29288.2,180581999,53400500000,60.61,3.3,0.43
08 May 2019,29261.3,29261.3,28951.35,28994.4,179421775,49260200000,60,3.27,0.44
09 May 2019,28893.95,29040.3,28784.65,28884.6,206029474,51968700000,59.78,3.25,0.44
10 May 2019,28927.6,29202.85,28900.1,29040.5,223514610,60706300000,60.1,3.27,0.44
13 May 2019,29026.65,29049.05,28621.1,28659.95,253600119,53563500000,59.31,3.23,0.44
14 May 2019,28718.75,29058.3,28582.6,28829.2,256593306,61104700000,59.66,3.25,0.44
15 May 2019,28925.45,28983.15,28555.15,28616.45,218778407,51269100000,59.22,3.22,0.44
16 May 2019,28625.9,28947.6,28525.45,28855.3,189440058,45011100000,59.71,3.25,0.44
17 May 2019,28881.4,29559.45,28856,29450.15,257111157,64891000000,60.95,3.32,0.43
20 May 2019,30230.4,30827.85,30111.2,30759.7,321102950,92172200000,63.66,3.46,0.41
21 May 2019,30862.1,30926.7,30265.1,30308.4,216423886,59684100000,62.72,3.41,0.42
22 May 2019,30410.65,30675.1,30268.6,30526.8,224425509,76025000000,63.17,3.44,0.41
23 May 2019,30962.8,31705,30292.35,30409.1,494083740,1.45E+11,62.93,3.42,0.42
24 May 2019,30685.5,31275.4,30564.4,31212.55,282765890,79460400000,64.59,3.52,0.4
27 May 2019,31234.9,31700.75,31142.5,31647.65,239161158,65331100000,65.49,3.56,0.4
28 May 2019,31711.3,31712.4,31328.6,31597.9,297603975,69982700000,65.39,3.56,0.4
29 May 2019,31459.25,31546.75,31257.9,31295.55,205161779,50539000000,64.76,3.52,0.4
30 May 2019,31256.85,31619.25,31236.1,31537.1,202699071,57761800000,65.26,3.55,0.4
31 May 2019,31678.9,31783.6,30623.05,31375.4,230847583,71135200000,64.93,3.53,0.4
03 June 2019,31406.05,31674.6,31284.7,31653.65,160090476,44439000000,65.51,3.56,0.4
04 June 2019,31532.9,31752.7,31512.95,31589.05,172424592,46273700000,65.37,3.56,0.4
06 June 2019,31523.95,31541.5,30800.8,30857.4,283140588,78959800000,63.86,3.48,0.41
07 June 2019,30943.15,31139.6,30627.05,31066.55,215267224,55937800000,64.29,3.5,0.41
10 June 2019,31259.2,31367.4,30861.3,31034,208614002,48706400000,64.22,3.49,0.41
11 June 2019,31172.25,31399.35,30973.35,31265.45,188115329,43717000000,64.7,3.52,0.4
12 June 2019,31219.3,31222.3,30911.45,30965.7,143703508,37870800000,64.08,3.49,0.41
13 June 2019,30876.75,31036.9,30638.25,30976.1,341891022,75875500000,64.1,3.49,0.41
14 June 2019,30983.45,31032.65,30508.95,30614.35,255356460,63660600000,63.36,3.42,0.41
17 June 2019,30652,30684.05,30249.4,30273.25,184466679,54013700000,62.65,3.38,0.42
18 June 2019,30299.45,30550.65,30222.85,30351,241865592,61471600000,62.81,3.39,0.42
19 June 2019,30526.5,30699.15,30242,30362.1,252889076,58254700000,62.83,3.39,0.42
20 June 2019,30390.2,30824.55,30220.7,30781.1,293131675,69833300000,63.7,3.44,0.41
21 June 2019,30804.95,30804.95,30541.5,30628.35,238841807,61014700000,63.38,3.42,0.41
24 June 2019,30680.95,30783.65,30528,30602.05,165301524,40814200000,63.33,3.42,0.41
25 June 2019,30567.65,30913.25,30451.4,30847.05,145143905,41554600000,63.84,3.45,0.41
26 June 2019,30809.2,31202.7,30766.65,31162.35,,,64.49,3.48,0.41
27 June 2019,31192.1,31490.6,31158.8,31269.5,231102423,74635500000,64.71,3.49,0.4
28 June 2019,31281,31308.9,31060.6,31105.2,223608802,55765600000,67.29,3.37,0.41
01 July 2019,31271,31450.35,31246.45,31372.2,133169266,36073500000,67.87,3.4,0.4
02 July 2019,31414.65,31431.35,31105.1,31283.3,233874612,46407800000,67.68,3.39,0.41
03 July 2019,31347.7,31467.15,31238.5,31382.3,224146516,49534900000,67.89,3.4,0.4
04 July 2019,31471,31608.35,31428.05,31471.85,242985504,54164100000,68.09,3.41,0.4
05 July 2019,31523.05,31660.75,31323.25,31475.8,384291668,70111600000,68.09,3.41,0.4
08 July 2019,31346.85,31370.4,30536.75,30603.85,390494875,68953200000,66.21,3.32,0.41
09 July 2019,30533.4,30702.1,30346.7,30569.15,259250655,54742200000,66.13,3.31,0.42
10 July 2019,30618.05,30728.35,30428.6,30522.1,184326854,46117900000,66.03,3.31,0.42
11 July 2019,30707,30788.05,30565.35,30716.55,173564485,45837600000,66.45,3.33,0.41
12 July 2019,30789.75,30870.95,30548.3,30601.45,156245254,50950200000,66.2,3.27,0.33
15 July 2019,30688.85,30695.7,30334.2,30445.95,223023061,49154400000,65.28,3.28,0.33
16 July 2019,30532.65,30635,30429.9,30570.8,369337661,68230100000,65.54,3.29,0.33
17 July 2019,30622.25,30799.7,30568.3,30735.5,367511522,74217400000,65.9,3.31,0.33
18 July 2019,30705.8,30769.35,30378.6,30430.6,352029779,62721000000,65.24,3.28,0.33
19 July 2019,30515.1,30543.75,29705.75,29770.35,287392672,67107000000,63.83,3.21,0.34
22 July 2019,29617.05,29635.15,29194.1,29284.95,350333275,74530000000,63.87,3.18,0.34
23 July 2019,29342.45,29365.8,29078.15,29128.1,333503030,78308200000,63.53,3.16,0.34
24 July 2019,29085.45,29252.4,28871,28952.25,244078618,56579100000,63.14,3.14,0.34
25 July 2019,28981.05,29240.8,28931.05,29043.05,296560592,66800100000,63.34,3.15,0.34
26 July 2019,29062.5,29379.1,28994.5,29325.3,383572807,60932600000,63.96,3.18,0.34
29 July 2019,29583.45,29592.95,29104.85,29295.9,303508229,67386500000,63.89,3.18,0.34
30 July 2019,29434.85,29530.3,28737.8,28791.6,301282413,76415600000,62.79,3.12,0.35
31 July 2019,28575.45,28979.75,28529.75,28876,346506962,1.02E+11,62.98,3.13,0.35
01 August 2019,28660.5,28819.7,28047.35,28367.25,282236909,77079700000,61.87,3.08,0.35
02 August 2019,28224.25,28544.55,27936.35,28204.95,319929406,88492500000,61.52,3.06,0.35
05 August 2019,27841.2,27866.55,27389.5,27648.05,334367503,79126300000,60.3,3,0.36
06 August 2019,27518.5,28148.4,27503.9,28022.1,291001441,70323000000,61.12,3.04,0.36
07 August 2019,28053.85,28175.55,27641.85,27702.05,353400945,73352200000,60.42,3,0.36
08 August 2019,27840.1,28227.55,27531.05,28110.45,303596759,71334400000,61.31,3.05,0.35
09 August 2019,28293.65,28602.75,28251.75,28431.9,336826632,73474800000,62.01,3.08,0.35
13 August 2019,28356.8,28358.85,27683.5,27729.1,335809590,59845300000,60.48,3.01,0.36
14 August 2019,27885.5,28107.05,27726.65,28019.2,290413445,51043300000,61.11,3.04,0.36
16 August 2019,27920.3,28251.05,27720.95,28217,274020219,51572500000,61.54,3.06,0.35
19 August 2019,28331.25,28468.9,28146.5,28186.1,241810912,45252500000,61.47,3.06,0.35
20 August 2019,28163.55,28215.4,27839.65,27982.45,288236399,50730400000,61.03,3.03,0.36
21 August 2019,28021,28098.9,27666.2,27719.05,358841104,53156400000,60.46,3.01,0.36
22 August 2019,27690.05,27690.05,26975.55,27034.2,465070847,64524600000,58.96,2.93,0.37
23 August 2019,26835.35,27207.3,26560.6,26958.65,485538647,78435700000,58.8,2.92,0.37
26 August 2019,27663.95,27995.25,26859.35,27951.35,519219181,89278100000,60.96,3.03,0.36
27 August 2019,28106.3,28277.7,27960.8,28126.15,386839458,78020000000,61.34,3.05,0.35
28 August 2019,28080.25,28095.55,27634.65,27804.3,384111651,66743000000,60.64,3.02,0.36
29 August 2019,27694.95,27719.05,27239.95,27305.2,377438481,73392600000,59.55,2.96,0.37
30 August 2019,27407.9,27586.5,27121.95,27427.85,427077225,80565000000,59.82,2.97,0.36
03 September 2019,27239.2,27247.05,26742.6,26824.15,392427883,61713300000,60.62,2.81,0.37
04 September 2019,26785.95,27278.7,26641.35,27123.85,309520214,59908700000,61.3,2.84,0.36
05 September 2019,27086.95,27243.95,26815.4,26919.7,327083693,58263100000,60.84,2.82,0.37
06 September 2019,26986.5,27311.05,26950.55,27247.9,251986487,48745700000,61.58,2.85,0.36
09 September 2019,27240.35,27565.55,26993.9,27504.65,286110458,51972000000,62.16,2.88,0.36
11 September 2019,27639.05,27829.65,27551.65,27776.2,467414755,66777700000,62.78,2.91,0.36
12 September 2019,27870.8,28062.3,27764.7,27818.5,377820739,64692200000,62.87,2.91,0.36
13 September 2019,27772,28126.85,27573.45,28098.75,438497830,67526900000,63.51,2.94,0.35
16 September 2019,27868,28066.7,27798.85,27855,234062573,44639800000,62.95,2.92,0.35
17 September 2019,27765.1,27851.4,27047.95,27131.75,277762547,54494500000,61.32,2.84,0.36
18 September 2019,27304.7,27414.45,27088.8,27172.65,307775512,53144100000,61.41,2.85,0.36
19 September 2019,27175.45,27175.45,26643,26757.65,450436905,60501900000,60.47,2.8,0.37
20 September 2019,26878.65,29418.95,26727.55,28981.55,844582360,1.82E+11,65.5,3.04,0.34
23 September 2019,30039.4,30801.3,29776.3,30566.2,552171387,1.44E+11,69.08,3.2,0.32
24 September 2019,30432,30668.1,29889.55,30183.1,348810197,81576200000,68.22,3.16,0.33
25 September 2019,30029.05,30067.6,29470.1,29586.05,352814285,81123700000,39.43,3.1,0.33
26 September 2019,29640.55,30718.35,29627,30002.6,540435004,1.14E+11,39.99,3.14,0.33
27 September 2019,29974.95,30112.65,29711.35,29876.65,464096458,70118200000,39.9,3.15,0.33
30 September 2019,29674.8,29754.4,28943.45,29103.15,580252025,94474700000,38.87,3.07,0.34
01 October 2019,29226.15,29526.4,28077.35,28725.5,1187313940,1.53E+11,38.37,3.03,0.34
03 October 2019,28606.7,28769.1,28240.8,28414.1,825756750,1.05E+11,37.95,2.99,0.35
04 October 2019,28681.9,28730.3,27653.7,27731.85,732719135,95043500000,37.04,2.92,0.36
07 October 2019,27909.9,28185.15,27568.35,27767.55,554307096,83147900000,37.09,2.92,0.36
09 October 2019,27901.65,28857.7,27702.05,28785.85,574832720,88268700000,38.69,3.02,0.34
10 October 2019,28542.95,28552.75,27914.15,28013.45,381151128,68670900000,37.65,2.94,0.35
11 October 2019,28245.55,28604.05,27736.8,28042.5,558917279,84704300000,37.69,2.94,0.35
14 October 2019,28238.5,28553.4,28043.25,28181.95,387660772,59190700000,37.88,2.96,0.35
15 October 2019,28257.85,28694.85,28186.25,28555.1,350926458,55991700000,38.38,2.99,0.34
16 October 2019,28689.45,28759.35,28305.4,28538.8,400383734,61360800000,38.36,2.99,0.34
17 October 2019,28596.35,29049.05,28487.95,28989.45,617849861,74347500000,38.96,3.04,0.34
18 October 2019,28954.8,29249.5,28864.1,29120.25,605170183,74597700000,39.14,3.05,0.33
22 October 2019,29416.25,29690,29231.2,29411.15,582221306,87535800000,39.53,3.08,0.33
23 October 2019,29478.85,29643.8,29214.05,29459.6,497765615,80823000000,39.6,3.09,0.33
24 October 2019,29604.35,29693.25,28994.2,29107.95,439980796,75511700000,39.12,3.05,0.33
25 October 2019,29228.65,29452.1,28923.8,29395.95,,,39.51,3.08,0.33
27 October 2019,29605.4,29644.45,29446.8,29516.3,110013856,14895200000,39.67,3.1,0.33
29 October 2019,29527.6,29997.65,29385.45,29873.05,567556033,87941500000,40.15,3.13,0.33
30 October 2019,30005.7,30151.1,29753,29987.5,448802636,72422600000,40.3,3.14,0.32
31 October 2019,30168.65,30415.65,29987.15,30066.25,1186433992,1.55E+11,40.41,3.15,0.32
01 November 2019,30196.15,30409,30028.9,30330.55,646745938,92261200000,42.23,3.18,0.32
04 November 2019,30415.9,30607.05,30227.25,30333.1,613019002,77216300000,42.23,3.18,0.32
05 November 2019,30403.25,30452.7,30091.35,30219.85,534711559,77725100000,42.25,3.17,0.32
06 November 2019,30225.2,30699,30013.65,30609.6,403957809,68767200000,42.8,3.21,0.32
07 November 2019,30722.6,30821.35,30462.55,30633.15,364819481,71864100000,42.37,3.21,0.32
08 November 2019,30571.3,31108.4,30504.05,30749.4,620047286,1.08E+11,42.53,3.22,0.32
11 November 2019,30664.65,31205.2,30625.8,31115.55,422777530,73778000000,43.04,3.26,0.31
13 November 2019,31084.75,31198.5,30488.1,30541.55,474514279,79930300000,42.12,3.2,0.32
14 November 2019,30615.8,30789.2,30338.35,30749.95,383307292,79066400000,42.41,3.22,0.32
15 November 2019,30912.4,31165.45,30860.7,31008.4,393946823,93042500000,42.14,3.25,0.31
18 November 2019,31036.8,31203.55,30901.85,30992.1,331730315,62497400000,42.12,3.25,0.31
19 November 2019,31045.15,31298.05,30974.3,31236.25,429946749,79880300000,42.45,3.28,0.31
20 November 2019,31292.35,31471.65,31205.55,31353.85,418997557,77127600000,41.62,3.29,0.31
21 November 2019,31413.25,31463.15,31243,31349.95,296147991,68368500000,39.98,3.29,0.31
22 November 2019,31389.6,31394.2,31055.2,31111.6,257772972,53138900000,39.67,3.26,0.31
25 November 2019,31065.1,31591.6,31049.75,31555.9,317309578,61080800000,40.24,3.31,0.31
26 November 2019,31692.85,31850.35,31465.85,31718.35,856689798,2.25E+11,40.45,3.33,0.31
27 November 2019,31832.75,31916.8,31734.5,31875.95,417569581,78839500000,40.65,3.34,0.31
28 November 2019,31981.7,32157.05,31905.9,32122.95,498304741,98466000000,40.96,3.37,0.3
29 November 2019,32074.15,32086.95,31770.8,31946.1,667784235,93763400000,40.74,3.35,0.3
02 December 2019,32008.3,32024.1,31720.6,31871.45,495997384,68783700000,40,3.42,0.31
03 December 2019,31920.1,31936.6,31502.95,31613.35,431512247,62625200000,39.68,3.4,0.31
04 December 2019,31549.3,32017.75,31444,31979.3,516797101,79779300000,40.13,3.44,0.31
05 December 2019,32083.8,32126.95,31628.3,31712.95,393274720,74775100000,39.8,3.41,0.31
